,RSZYD17042756_A,RSZYD17042757_A,RSZYD17042759_A,RSZYD17042760_A,RSZYD17042761_A,RSZYD17042762_A,RSZYD17042763_A,RSZYD17042764_A,RSZYD17042765_A,RSZYD17042766_A,RSZYD17042767_A,RSZYD17042768_A,RSZYD17042769_A,RSZYD17042770_A,RSZYD17042771_A,RSZYD17042773_A,RSZYD17042774_A,RSZYD17042775_A,RSZYD17042776_A,RSZYD17042777_A,RSZYD17042778_A,RSZYD17042779_A,RSZYD17042780_A,RSZYD17042782_A,RSZYD17042783_A,RSZYD17042784_A,RSZYD17042785_A,RSZYD17042786_A,RSZYD17042789_A,RSZYD17042790_A,RSZYD17042792_A,RSZYD17042793_A,RSZYD17042795_A,RSZYD17042796_A,RSZYD17042797_A,RSZYD17042798_A,RSZYD17042799_A,RSZYD17042801_A,RSZYD17042803_A,RSZYD17042805_A,RSZYD17042809_A,RSZYD17042810_A,RSZYD17042811_A,RSZYD17042813_A,RSZYD17042816_A,RSZYD17042817_A,RSZYD17042818_A,RSZYD17042821_A,RSZYD17042822_A,RSZYD17050346_A
K10188,6.23375194888832e-05,7.78771836971424e-05,9.15709396793402e-05,0.000260655694792252,8.58224084173367e-05,5.88822059432951e-05,0.000101440456545341,2.57280839321264e-05,0.000214056145334267,0.000131422235575763,0.000239462346495737,0.000217177520932294,0.000104271092716693,4.5420819605924e-05,4.07580394738801e-05,3.055234994224e-05,6.27859060988041e-05,3.38983554732166e-05,7.72509531133371e-05,5.94415563562826e-05,0.000111445903984235,6.24991023353774e-05,9.30740127179259e-05,2.85682057842722e-05,4.64885418786497e-05,2.49207565840451e-05,1.59889101142391e-05,2.89683749937611e-05,9.6253879430413e-05,6.82575768284821e-05,9.28968458167099e-05,5.56973589300662e-05,1.70431336103509e-05,0.000169585497156855,5.74532933049786e-05,8.96333203871124e-05,7.27375507818039e-05,7.19063920333172e-05,3.33160106931204e-05,2.69408617384513e-05,0.000158941314038652,0.000136885747584287,9.37556736678913e-05,8.41373074876084e-05,5.81856489628688e-05,1.62087872444046e-05,0.000167616185169281,2.66368589080994e-05,5.72348714156756e-05,3.85281381740162e-06
K10189,3.30783465142723e-05,2.66739127147198e-05,2.20877051230609e-05,5.09225077427493e-05,1.93520185386508e-05,3.57495007611059e-06,3.41699360508817e-05,9.33596806604751e-06,7.8128527725374e-05,2.04610231877277e-05,0.000120112162149778,6.58120861733089e-05,3.69427355937049e-05,1.55247265449356e-05,1.49742274663535e-05,1.12102307744365e-05,1.8337864267238e-05,1.59505793196412e-05,2.07202810216605e-05,2.43670231403521e-05,2.69263160802007e-05,1.81809882646609e-05,3.50826818043986e-05,6.50777389972518e-06,2.79187899618946e-05,9.4480641229957e-06,4.78802803864558e-06,1.39205023676183e-05,1.81614494977914e-05,1.4186233332367e-05,2.66746804908377e-05,1.27068026402151e-05,6.69147214262576e-06,2.83585421312202e-05,1.85882606952116e-05,3.19606930916512e-05,4.94753223419428e-05,1.99458699456998e-05,5.58276441310037e-06,1.17101757740649e-05,3.45677692586325e-05,1.57989177973577e-05,4.43030211311278e-05,2.36972384242392e-05,9.39373609551891e-06,5.56661436742904e-06,6.57732874200495e-05,1.12717056107189e-05,1.25272750235575e-05,1.41762147822853e-06
K10190,3.98148424324457e-05,2.41116270242203e-05,2.66160116601778e-05,5.61442452172592e-05,1.91548421719983e-05,4.13761736114897e-06,3.90738378546569e-05,1.51401280266486e-05,9.04116160504192e-05,1.51062279656985e-05,0.000118202493790554,7.00247260706624e-05,3.5362728956538e-05,1.54896393651475e-05,1.22903005307246e-05,1.24488797068522e-05,1.86522376557094e-05,1.74928118742145e-05,1.95307350101772e-05,2.90228883360158e-05,2.72306348824554e-05,2.03934443959526e-05,3.73553352974303e-05,7.98332942828882e-06,3.88567603930345e-05,1.24179109135834e-05,4.68457782974643e-06,1.21474202229273e-05,3.21111504963033e-05,1.34206662701096e-05,2.39929524374977e-05,1.37602227375019e-05,7.43897269242921e-06,3.27820492428475e-05,2.09497162115121e-05,2.54032988242084e-05,4.64130226817693e-05,1.7726106804421e-05,7.20755366978088e-06,1.06948833427005e-05,3.43793666799811e-05,1.5381725109663e-05,3.72549915891404e-05,2.66236417655556e-05,1.02865406953988e-05,1.31518776616831e-05,6.50213701988239e-05,1.37281528942582e-05,1.2223292336454e-05,7.76943928175547e-06
K10192,7.50618090386543e-06,9.59508160275006e-06,7.60591880647984e-05,2.66829690858892e-05,1.51939076335219e-05,2.21439988931981e-05,2.52190137842994e-05,6.08978080186545e-05,4.44131964677183e-05,2.17616293792004e-05,3.16625763574425e-05,3.37705418225997e-05,3.79303903711497e-05,1.16952746883226e-05,2.72723255469274e-05,7.28430880796779e-06,3.06245140974234e-05,1.23436496080696e-05,1.3174951416756e-05,2.68215910140737e-06,1.82731188605388e-05,1.78305614482801e-05,2.7655694775245e-05,1.12617231883068e-05,1.17223537503026e-05,1.72645115846125e-05,6.66299501418561e-06,1.55831239152029e-05,3.6159306453727e-05,5.2742879748252e-05,4.09661045437573e-05,1.5086203227789e-05,1.12421017805314e-05,9.4038678207192e-05,1.52630820887178e-05,3.11358422700767e-05,1.77660303670758e-05,5.44044508558123e-06,4.33991516698731e-05,6.22210769751372e-06,1.89341832362262e-05,4.2499179406968e-05,1.50357528689415e-05,3.58453134517917e-05,1.28336450875228e-05,7.4635834709471e-06,3.12573351032606e-05,1.10024137204742e-05,2.94628098199869e-05,2.50094316251218e-05
K10193,7.22555301072917e-06,1.46772753682417e-05,7.80796196010584e-05,2.26094935432674e-05,2.08047207489777e-05,2.30083180079632e-05,3.05424431593244e-05,4.35563115680005e-05,4.65928759039074e-05,3.8602277579052e-05,3.24452333568326e-05,2.98517388142326e-05,1.93614545095528e-05,1.07041618174294e-05,2.37053755828861e-05,7.75681753034593e-06,3.17259508132127e-05,1.31573101033644e-05,2.01074416425954e-05,4.31349233102407e-06,2.3356644429106e-05,1.31805309762545e-05,2.94728042482423e-05,1.21896487818123e-05,8.55150955669332e-06,1.4451662127366e-05,7.76379993736143e-06,7.56244291623265e-06,3.7072482076273e-05,2.93585546457936e-05,4.26028257980905e-05,1.71888850596339e-05,8.229320989523e-06,9.71105818987539e-05,1.14432253479506e-05,3.04765558608491e-05,1.30420523724726e-05,1.07384975372343e-05,2.84360825574267e-05,7.3321040527789e-06,2.51264468670772e-05,4.41525700639715e-05,1.41060252446409e-05,3.73653363132102e-05,2.05464042407475e-05,8.35367915134419e-06,3.17768037255577e-05,9.7401940982511e-06,2.61287323850866e-05,2.43595363895468e-05
K10194,5.54994277906565e-06,8.22486295127548e-06,7.07526068283968e-05,1.97711185276677e-05,1.14677678142431e-05,7.02525308816677e-06,1.84733108235525e-05,4.63795407443591e-05,4.2333880593514e-05,1.88396620331465e-05,2.87072846362939e-05,3.23521643677708e-05,1.50680215796776e-05,9.29962351684823e-06,2.18980264882989e-05,6.23743516162834e-06,2.38727028785684e-05,1.13221117574529e-05,6.96980873097606e-06,3.39734249912054e-06,1.54553721234681e-05,8.63903709708333e-06,1.99499919861647e-05,8.85548451878708e-06,7.54770953435787e-06,1.26805697949769e-05,9.5702805275897e-06,8.33717442101426e-06,2.51302531330501e-05,2.92708256438746e-05,3.95613339336944e-05,1.26262549230814e-05,7.49708719590653e-06,3.18167191471015e-05,9.8976349920475e-06,2.06319332762321e-05,9.56463637280779e-06,4.8793561240495e-06,3.36920536534435e-05,7.36627611565847e-06,1.60816434333927e-05,3.46445351137404e-05,1.41097552764137e-05,2.96920320141468e-05,1.11853299686097e-05,8.65709780161394e-06,2.70982107753046e-05,1.09939753507966e-05,2.09339464402205e-05,2.04898034525251e-05
K10195,2.55942700723735e-07,0,2.10242012914287e-07,0,7.9078261174354e-08,0,1.65676669005408e-06,0,0,0,0,1.31933718885236e-06,0,0,1.09273077658899e-07,0,0,3.81183603029067e-07,0,0,0,4.16931192434822e-08,0,0,1.25389430461682e-06,0,8.57005756915494e-08,0,0,0,0,0,3.95753749407161e-08,0,0,4.15861269349119e-08,4.16511636660968e-08,0,2.75888861892364e-07,0,0,0,0,6.94884847405609e-07,0,0,2.78541713988278e-07,5.85096425145066e-07,3.07634118550885e-07,0
K10200,3.71932787538899e-06,1.76005870273982e-05,4.40376710954638e-05,5.67233653840825e-05,1.5575014200114e-05,8.9430939357609e-06,1.56729294872239e-05,7.47479241569949e-06,6.51880526501788e-05,2.16593050893959e-05,3.01428521091051e-05,5.00393456973978e-05,1.63351817623572e-05,7.50578396325948e-06,2.06115364953094e-05,6.40725181638748e-06,4.12530234588024e-05,1.07352716130699e-05,1.5090500379538e-05,5.39677128201468e-06,2.68641521359996e-05,9.318256823454e-06,3.42100922684156e-05,8.44038067918389e-06,3.27831811777875e-05,4.50878694261307e-06,2.63472198380814e-06,4.04210048316267e-06,1.63104467163753e-05,1.2064860763504e-05,2.78625916278956e-05,1.31844845889312e-05,6.96945755687747e-06,6.50172282685094e-06,8.81578875416447e-06,1.04555598029164e-05,3.17162391613834e-06,1.35445031384289e-05,1.56656431851139e-05,8.72136250004013e-06,2.32559907356176e-05,4.2468118412584e-05,9.97071412440334e-06,2.96838615669781e-05,1.13567269280499e-05,6.10794824336824e-06,3.58167083210078e-05,5.64265722896954e-06,3.83479385973672e-05,2.2451659799623e-06
K10201,1.41861858858569e-06,9.31324498706263e-07,7.05199398180349e-06,2.65566939191463e-06,1.32841261474456e-06,5.53916011871862e-07,8.45099190840637e-07,4.36291633242141e-06,5.19055212168474e-06,6.49947253918736e-06,1.81582950110524e-06,3.2782993887753e-06,2.09449636699296e-06,6.36985172304765e-07,2.0381988870302e-06,1.27369377799415e-06,7.58261366925635e-06,1.08825945191556e-06,7.04361258696461e-06,1.02530028956895e-06,2.77780606186135e-06,9.36019087823297e-07,1.05068212378629e-05,2.71159184716676e-07,6.95336438893375e-06,1.03226188562598e-06,5.3350027251693e-08,3.02526708146667e-07,8.51547297872025e-06,2.53167083565667e-06,1.8084070533822e-06,1.00763249423985e-06,5.86419970129836e-07,1.46298303260219e-07,4.69558250002004e-07,5.53883574892064e-07,2.38420827576942e-07,5.13618744722817e-06,1.46144810295915e-06,1.16106669608843e-06,1.83609229677623e-06,2.54084148133298e-06,1.52725381509355e-06,1.77641300076588e-06,8.02035197336176e-07,1.59208863563834e-06,4.87985051715346e-06,2.0791721699904e-06,4.30980028933647e-06,4.85241992534142e-07
K10202,2.93508008411564e-07,5.73072309804768e-07,1.08413258349853e-06,1.99733567537008e-06,9.91008989916261e-07,6.37503266054769e-07,5.81273218186329e-07,1.54310282487339e-06,5.23749449766042e-06,2.94524899044213e-07,3.1039245125875e-06,3.20116195327824e-06,9.35671635971702e-07,6.67572974943735e-07,2.87747313874164e-07,1.44251000988869e-06,4.30637218020917e-07,4.23916947674604e-07,1.17284534359723e-06,2.24870131989778e-07,1.23264356164394e-07,6.05838859513139e-07,8.04795415960795e-06,1.08955341446887e-07,2.67209362205033e-05,6.73680542314329e-07,2.33587269054387e-07,1.75230420245421e-07,3.67189029983578e-07,4.47027314112062e-07,1.09640297251643e-06,1.94629440487403e-06,4.87167816572729e-07,3.96005277031022e-07,3.41765258906244e-07,2.88885433035474e-07,3.5183067998692e-07,2.330319797592e-07,5.5837331802138e-07,3.4925458067837e-07,1.21070373554976e-06,9.21301997853974e-07,7.85156040769721e-07,1.19983394230586e-06,8.17764884023376e-07,6.49862867608455e-07,1.17248355017521e-06,1.04369338527686e-06,6.31002901832907e-07,2.31070819790894e-07
K10227,1.37970545479748e-07,5.70202854011893e-07,0,1.97658380476549e-07,0,3.40356872443602e-08,0,0,3.52723172282003e-08,0,0,0,1.27721873400405e-07,0,3.33694129625024e-08,3.2787795878216e-08,3.50970562923474e-07,0,1.33734554224952e-07,3.72414181974806e-08,0,0,1.36280991830116e-07,0,6.39423772135552e-08,9.94975004288335e-08,0,0,0,0,0,0,3.20007332853962e-08,0,0,0,0,0,0,0,3.56172998578974e-08,9.96224967893174e-08,0,3.3052081293423e-08,7.31023375425099e-08,2.12300839377675e-07,0,1.01790382311324e-07,0,0
K10243,8.53142335745785e-08,8.99055332410813e-07,4.36681241045239e-07,6.78372756664719e-07,1.21000572235279e-07,1.44822307029301e-07,2.97632238633701e-07,4.24811360803792e-08,1.26091187195132e-06,2.17669458279165e-06,7.47423532780257e-07,8.51185283130558e-08,1.17840287025932e-07,9.78947338582826e-08,4.57080593918064e-06,1.49161425112762e-07,1.11664436337454e-06,2.58202630027546e-06,7.0661128586759e-06,0,1.78287155243531e-07,8.33862384869644e-08,3.10328900735391e-07,2.39695603593521e-07,0,4.0691589885143e-08,9.15437967614278e-08,1.72670700408215e-07,2.80165937173736e-06,0,0,4.53743848826305e-07,3.15976476439596e-07,4.10750154367283e-08,0,8.31722538698238e-08,8.89820314684796e-08,1.01765791129025e-07,8.3000462687957e-08,1.71619316202336e-07,1.30020355152119e-06,1.97516938992835e-07,3.01834853762935e-07,1.91239317248182e-07,0,4.34124407698411e-08,2.38750040561381e-07,1.25552233613523e-07,3.87051103394145e-07,0
K10439,0.000329281826621908,0.000637832726313453,0.000220931517124343,0.000274177710578308,0.000275210985791025,0.000280222862143183,0.000312891303062657,0.000960871773666824,0.000323075734578868,0.000190747765313458,0.000521801048653819,0.000320007768754882,0.000384930047599656,0.000131853746330025,0.000363916332077653,0.000282192757085039,0.000514885120864072,0.000281234768910035,0.000155061238603278,0.000312652302740906,0.000277442505214535,0.000254803122926447,0.000259868539860122,0.000165219055046829,0.000429549483471414,0.000275101025904093,0.000257923003756365,0.000285590032865873,0.000440247609678715,0.000246514725837079,0.000244592406111872,0.0001740540207952,0.000395475180260758,0.000261702345066172,0.000316749305499644,0.000686116777288733,0.000216299839082666,0.000235685135449218,0.000335490713236663,0.000206234517966719,0.000303765142699793,0.000261978883685891,0.000249908534418118,0.000299930605672525,0.000103692644129436,0.000467910594992141,0.00035988282975308,0.000751349096252458,0.000200731707308643,0.00020272543050053
K10440,7.59242043409528e-05,8.43873367081891e-05,0.000165212188020005,0.000310849120969668,0.000148247325020357,4.76483852567204e-05,8.42893724781879e-05,9.13832773588271e-05,0.000230239323124389,0.000141776184536259,8.27402860959629e-05,0.000303180504349112,0.000157367304794284,6.64947016552785e-05,8.83414161207937e-05,4.4917100888152e-05,0.000154761676639434,7.11059798833032e-05,0.000122881122697313,3.25037254479807e-05,0.000103670602614856,0.000106059465235216,0.000154683173341341,2.1503180467921e-05,0.000304521472121021,5.46455608365346e-05,4.40458431452884e-05,3.96509140334077e-05,0.000144230806792504,0.000123535447323171,6.45963183092084e-05,4.46391742896694e-05,3.85736348477817e-05,0.000103479988701376,7.32760486905419e-05,7.46889190015387e-05,9.07865387970933e-05,5.00729284928979e-05,4.15437323816871e-05,4.48041434788264e-05,0.000186881936342224,7.16683644220991e-05,9.04528526134833e-05,7.12084566297623e-05,4.73307831487814e-05,5.33053131540565e-05,0.00019855034619851,5.07765741338931e-05,0.000124464565898401,6.36857496375131e-05
K10441,5.89708153834262e-05,6.86896413297041e-05,0.000149815089822088,0.000220010340878833,0.000130968986844433,4.01018326772606e-05,6.22811736719075e-05,9.01830428815399e-05,0.000175601734559825,0.000123753964814866,6.36553193494755e-05,0.000217447578895156,0.000143882031933413,6.04363412998212e-05,7.94640168912703e-05,3.22974566031893e-05,0.000131903920259129,6.38243876880778e-05,9.01326147349097e-05,2.52741592586e-05,8.26205014281443e-05,8.13016726148582e-05,0.000134554840807239,1.6878883333068e-05,0.000331776970404082,4.72019763060563e-05,3.74465836666925e-05,3.13930230000031e-05,0.000121462184720365,0.000107650826392661,4.74165756706109e-05,4.12585105746987e-05,3.2069077798218e-05,9.82122296228419e-05,5.84778910698602e-05,4.70379202480116e-05,5.42258573044199e-05,4.05332731338461e-05,4.11033026095346e-05,3.95609908975146e-05,0.000156778337133517,5.63013388580744e-05,7.28817243929368e-05,5.39455615004383e-05,3.88094339868501e-05,5.05151111036397e-05,0.000169144370639553,4.4684959630148e-05,9.96046571971193e-05,7.07942963773352e-05
K10532,0.000168067700614619,4.40422745792535e-05,0.000110053544865727,5.71902355023989e-05,3.39004358411117e-05,0.000132932682337152,0.000103417131239076,0.000117955867796359,7.31656391240843e-05,5.93979670703462e-05,9.29691709706004e-05,9.71655179045139e-05,5.53892387185328e-05,6.30811408352798e-05,9.47913264971497e-05,4.90443573647504e-05,5.90910350106873e-05,4.2689394350513e-05,0.000102678906611535,3.63320330299877e-05,9.21844504784306e-05,0.000172282148002416,3.69898580503967e-05,2.78597504874963e-05,1.19551306076274e-05,9.20357071251932e-05,9.13684614286545e-05,0.000125352443145299,4.96608086245156e-05,5.83654225422761e-05,0.000117804203035905,0.000122808599879812,4.97768507422193e-05,0.000104443787602268,8.88731875014362e-05,7.92326489203296e-05,3.47757663305006e-05,9.50088646464833e-05,0.000124865835272979,0.00011473232993734,7.2581719269258e-05,3.75090515709865e-05,0.000106244494688482,7.93049036127442e-05,7.90685372127912e-05,8.29992432182048e-05,1.78521512631503e-05,0.000153338074818283,2.23111444786998e-05,0.000112529901029639
K10537,7.6378647734575e-06,8.86558747766407e-07,3.64106545614594e-07,5.55828714947379e-06,7.65746453123707e-06,4.34796554083173e-08,1.82764731828464e-06,1.0082547560221e-06,3.20951446060932e-06,1.26831283236386e-05,2.75400259532536e-06,2.82018339733387e-06,1.16427407583971e-06,1.2942623865051e-06,8.85701365713544e-07,3.84871522775502e-07,5.16894906753857e-07,2.01193822662435e-06,6.50487109985385e-08,6.02975968243558e-07,8.46983903034548e-07,1.36553353987532e-05,3.48301745047197e-06,8.27508922381417e-08,0.000108589740895798,1.3257048595631e-07,9.09348308371317e-06,1.1236158645413e-07,6.53670626767497e-07,2.69944291286548e-06,4.54311096423762e-08,1.00608630057743e-06,8.51667867313946e-08,1.69950962419588e-07,1.41875511380726e-06,6.17768955715085e-07,6.6651987818796e-06,4.98961281644207e-07,4.49217212739624e-07,9.29810704496807e-08,4.3166676930923e-06,1.04800884662206e-06,0,2.7829022917862e-06,3.47555738276485e-07,2.41099086561672e-06,1.30046870661019e-06,3.04323305549031e-06,3.47117518725944e-06,2.63028810300725e-06
K10538,2.01562142343274e-06,3.23967584187242e-07,2.89947995105734e-07,1.22730018144563e-06,3.69385698395305e-07,0,1.16875098585429e-06,0,5.36306686876256e-07,1.79553926246192e-07,8.04010439709462e-07,3.08384224135863e-06,4.51971005595484e-07,1.45102647186627e-07,1.38131546239439e-07,4.52413207221675e-08,0,1.02052133689983e-06,5.88887951842829e-08,9.43743950761081e-08,3.66356102392652e-07,2.93064275560714e-06,8.72374279676791e-07,4.55004905961988e-08,2.11759153516732e-05,3.28130054605728e-07,2.10971710211155e-06,4.765096480108e-08,4.32111728276581e-08,6.59373032179569e-07,0,4.56986300180614e-08,1.34889100923361e-07,0,0,0,6.05257265991437e-07,1.40020914679507e-07,9.51468718618044e-08,0,1.6394642464032e-07,9.0072341534087e-08,4.66538576298119e-08,2.17598867730693e-06,0,5.44262592399561e-07,6.56885120344974e-07,1.72567172515157e-06,9.82541086576055e-07,2.35263523774062e-07
K10539,9.02852673549565e-06,1.02818411012674e-06,7.25355401220772e-07,5.26973361683914e-06,9.39929573267759e-06,1.2489289462398e-07,1.80876503908374e-06,8.55442839317525e-07,3.11928499890532e-06,1.33649906764477e-05,3.9863446338446e-06,3.57035559830304e-06,8.07307592368713e-07,5.45636745909704e-07,1.04037927438495e-06,1.79255653576174e-07,8.58692291350737e-07,2.43160129218099e-06,2.9827706872269e-07,9.61017032468505e-07,8.96910143177134e-07,1.56196454433436e-05,3.589253854441e-06,2.89628122833496e-08,0.00011035761538827,2.71339030097418e-07,7.65509697083708e-06,2.79168675475374e-07,7.43328302986015e-07,2.5110575135867e-06,1.44364126080915e-07,2.61394478725892e-06,5.23602883550432e-07,2.16218881258938e-07,1.69533640799665e-06,7.03965304097607e-07,4.90373912171382e-06,5.25107152287058e-07,5.58061323035143e-07,1.57214474223799e-07,3.9260070672773e-06,1.47861617314897e-06,3.06397358640233e-08,2.66457124932601e-06,6.30085668895676e-07,2.40571975268551e-06,1.71245695506373e-06,3.19473448585764e-06,3.19340030343095e-06,1.43411304524498e-06
K10540,4.66692316308485e-05,4.17210801394252e-05,7.30014279728646e-05,0.000151178930023349,7.51666614851055e-05,3.28626030935639e-05,4.11263957848333e-05,6.21868076120569e-05,0.000151266741547682,7.42301682745768e-05,0.000131772656657619,0.000143485525347012,0.000108688560686099,3.12662605841552e-05,5.88322032268309e-05,2.26791691934566e-05,8.85150073678e-05,3.5898974999286e-05,4.07583965519577e-05,3.83616367828399e-05,6.80135293962023e-05,6.82398590574968e-05,8.94352076200923e-05,2.05833596551178e-05,0.00014251116387272,3.77646231521136e-05,2.70309770152442e-05,2.16779830818822e-05,8.9891748413723e-05,5.9028089481868e-05,5.87555128222246e-05,2.47577479152726e-05,1.64854851967463e-05,4.77371803878926e-05,4.90394639149524e-05,4.16966632454251e-05,4.89046242569842e-05,4.37703574584587e-05,3.65155716780898e-05,2.19124749635075e-05,0.000115513378699739,7.12036477004291e-05,5.1364563897787e-05,6.04095594294375e-05,3.23290096936692e-05,2.70878070479347e-05,0.000141946315744654,2.07777192444251e-05,5.49431665397401e-05,2.17756655461881e-05
K10541,3.25140066960677e-05,2.76503533014034e-05,7.1824388004749e-05,9.91018221768849e-05,6.05631881553211e-05,1.28943582691802e-05,2.71922127413007e-05,4.95472748341207e-05,0.000100218132150034,6.5918121818745e-05,9.734269957364e-05,6.1884377970016e-05,6.87373407937494e-05,2.46430061194285e-05,4.91487709259567e-05,1.2525104302962e-05,5.80045307067024e-05,2.52581375017223e-05,3.16071637135296e-05,2.85044516878194e-05,4.36359296378823e-05,4.36516053012456e-05,7.13147895671563e-05,1.64810069093302e-05,0.000111097552652742,2.61212289145082e-05,2.03709190497615e-05,2.21379360690915e-05,5.09653503323834e-05,4.33297680875911e-05,4.91794897494897e-05,1.66228206650429e-05,1.22407368101596e-05,2.88493581198083e-05,3.21090648549229e-05,3.81541386934054e-05,3.93323426433534e-05,3.81197970135378e-05,3.39664530862155e-05,1.22841375552903e-05,8.88901700554895e-05,6.15835798920414e-05,4.61617116907063e-05,4.34101892333013e-05,2.17253708256547e-05,1.89741235387097e-05,0.000101339637255068,1.73848748676822e-05,5.09526249067306e-05,1.54458186774424e-05
K10542,3.89223042598454e-05,3.4228576381404e-05,8.51320346733856e-05,0.000103012570601056,6.58888434330367e-05,1.63525123369883e-05,3.15115916948187e-05,5.82246348463816e-05,0.000104884941838571,6.65974521512456e-05,0.0001215168184682,6.03512436556697e-05,7.16756996794775e-05,2.68806556091046e-05,5.34518566557926e-05,1.35748568880159e-05,7.09199318945026e-05,3.22574535896425e-05,2.93289245059715e-05,3.07179108222753e-05,4.30808930381215e-05,4.97920572146688e-05,8.04198403652936e-05,1.99842781427954e-05,0.000166510994236535,2.80360182947534e-05,2.31779476446886e-05,2.13760675306795e-05,5.84770703928062e-05,4.2223149402045e-05,6.00315292219755e-05,1.69179362194156e-05,1.54813051659695e-05,3.20315084031747e-05,3.69872142233355e-05,3.7990354588123e-05,3.98949784172056e-05,3.80771377084647e-05,3.86740988033016e-05,1.38489543947088e-05,9.64469011088157e-05,7.33815319337201e-05,4.72439677234655e-05,5.29042835344152e-05,2.31952002534032e-05,2.12425835136539e-05,0.000105125174482815,2.06455174249075e-05,5.57883793955666e-05,1.85346473930678e-05
K10543,1.96441009854736e-05,1.37126849949503e-05,9.31244989638165e-06,1.95419378802472e-05,7.22201231669479e-06,4.52547381791852e-06,1.24798255559669e-05,8.98819033548631e-06,2.74427589152777e-05,7.25968487198291e-06,1.15486398357279e-05,1.24619874275073e-05,1.95991849784029e-05,5.71063869385528e-06,5.60235102332925e-06,5.69759543750052e-06,4.96454362967201e-06,4.88336176557691e-06,9.94801859860581e-06,7.70073882474516e-06,6.19904037414088e-06,2.66260209646201e-05,1.49059593288995e-05,1.03744466305241e-06,0.000249059921159438,5.71895019209536e-06,1.63660057150151e-05,9.62569074001797e-06,5.78359356535503e-06,8.10000648430792e-06,1.11803684755636e-05,4.79566478024837e-06,1.92459342135662e-06,1.18320220807532e-05,7.9153728805122e-06,2.3552899848696e-05,2.15824534900926e-05,1.45149487779872e-05,6.44841051775758e-06,5.76206390763069e-06,1.03659609665421e-05,8.03745433130408e-06,2.80232042184017e-05,1.01333358429749e-05,6.85349106372416e-06,5.95094914571621e-06,2.37148173236366e-05,1.12137990873823e-05,7.90148251316282e-06,1.03526186287847e-05
K10544,1.0473961128341e-05,4.80715657912574e-06,2.39404765633801e-06,3.93095251883691e-06,7.28362421379621e-07,0,1.90540029588935e-06,4.15858884143305e-07,2.50668907463881e-06,2.49163964377184e-06,4.30049992202786e-06,3.61472897394429e-06,1.44074980303791e-06,1.73771205572226e-06,8.67028032402587e-07,2.92346863119702e-07,6.48863463199586e-07,1.6196756031751e-06,4.4014512969805e-07,3.7631633274404e-07,1.85327199575659e-06,2.24854459951194e-05,4.43375137481637e-06,7.76322803471226e-08,0.000110034701538511,3.01897155367587e-07,1.02231651205655e-05,3.67660386565256e-07,3.71338854809391e-07,2.73072794438959e-06,2.87215567505115e-07,5.86311103404316e-07,3.41658360142862e-07,1.18201637912276e-07,5.93617237074627e-07,7.93725062311009e-08,4.30929885477507e-06,4.00658332490836e-07,5.18764516450359e-07,2.03653388808591e-06,1.21491659316223e-06,4.17993968863518e-07,1.57381999790536e-07,4.19880457340484e-06,7.53742526971797e-07,3.35735067963889e-06,1.18290444347511e-06,2.69157472289718e-06,1.35894140013173e-06,1.49266559659663e-06
K10545,1.2045157775936e-05,4.63342510238816e-06,5.18424465102072e-06,8.98402787039861e-06,2.72174457967145e-06,2.50206702710711e-07,2.72344673627224e-06,1.00148950098345e-06,3.86531079648622e-06,7.83236368792466e-06,5.17265177225645e-06,4.73475549434272e-06,2.53085078392131e-06,2.98510351401857e-06,1.47581989529075e-06,1.72883631299244e-07,5.53474837167714e-06,3.2678383930136e-06,1.26856598859206e-06,5.67182362280504e-07,3.04558733106409e-06,1.68167860447924e-05,5.712105951758e-06,5.95283098313905e-08,0.000159882360504485,2.48018962974868e-06,1.37200509181995e-05,7.3887887811345e-07,8.80150376460382e-07,2.94347324532963e-06,4.42206549160725e-06,1.03644759304281e-06,1.02130531512181e-06,3.62727756039061e-07,1.3639282049235e-06,1.0779696600873e-05,6.04928435278359e-06,5.07905035009888e-07,9.79542751413927e-07,2.41772724435417e-06,3.84729945338046e-06,2.26447269142476e-06,5.11901404491835e-07,4.1805820010455e-06,9.97761219602971e-07,3.18649868245492e-06,3.89497444616653e-06,3.41516571181609e-06,1.98958088524431e-06,2.27162684001918e-06
K10546,2.94678937601424e-06,5.76539339849992e-06,1.19310752299811e-05,1.25971203073888e-05,6.8384170986012e-06,1.43380192641703e-06,4.68553947706841e-06,5.4531704752542e-06,1.33560995345247e-05,6.20453830571641e-06,4.27379138220068e-06,7.20827260776605e-06,9.38706486331136e-06,4.30475520277737e-06,6.99216830026564e-06,3.05078399695159e-06,3.6857133114781e-06,4.44618173474314e-06,7.70819030103179e-06,1.72859996190829e-06,2.18882071915294e-06,1.79261785584901e-06,9.79015416560113e-06,1.20794952879056e-06,1.23764162542138e-05,3.28774261962188e-06,1.17246625302815e-06,5.67268443280617e-06,5.75472635978182e-06,3.26268471796755e-06,6.26542853962402e-06,2.0353560210388e-06,1.35535761429566e-06,1.64799491888233e-06,1.96814509673827e-06,1.54946007871386e-05,1.23811015618387e-05,9.15810185152466e-06,4.37635104836305e-06,1.4493962010517e-06,9.86464253151648e-06,6.48426227420174e-06,1.97372413347162e-05,4.07675144381656e-06,2.24025187214273e-06,3.09075973982732e-06,1.4142011763118e-05,5.07572161344534e-06,4.99639899951837e-06,9.0869902932264e-07
